num_poste,num_poste,nom_usuel,lat,lon,alti,aaaammjj,rr,qrr,tn,qtn,htn,qhtn,tx,qtx,htx,qhtx,tm,qtm,tntxm,qtntxm,tampli,qtampli,tnsol,qtnsol,tn50,qtn50,dg,qdg,ffm,qffm,ff2m,qff2m,fxy,qfxy,dxy,qdxy,hxy,qhxy,fxi,qfxi,dxi,qdxi,hxi,qhxi,fxi2,qfxi2,dxi2,qdxi2,hxi2,qhxi2,fxi3s,qfxi3s,dxi3s,qdxi3s,hxi3s,qhxi3s,drr,qdrr
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20201226,0,1,0.7,1,,,5.1,1,,,,,2.9,1,4.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200815,0,1,16.8,1,,,33.2,1,,,,,25,1,16.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220911,0,1,11.4,1,442,9,26.7,1,1452,9,19,1,19.1,1,15.3,1,6.3,9,9.4,9,0,9,1.4,1,,,2.5,1,320,1,1523,9,6.5,1,170,9,2352,9,,,,,,,5.7,9,,,2351,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200130,3.5,1,0.6,1,,,8.4,1,,,,,4.5,1,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220929,0.2,1,10.7,1,1759,9,15,1,1452,9,11.8,1,12.9,1,4.3,1,7.1,9,8.8,9,0,9,1.1,1,,,3.2,1,320,1,1144,9,10.3,1,360,1,1229,9,,,,,,,8.1,9,,,1241,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200423,0,1,10.4,1,442,9,25.1,1,1359,9,18.1,1,17.8,1,14.7,1,5,9,8.6,9,0,9,1.3,1,,,3.3,1,340,1,1223,9,9.7,1,340,1,1204,9,,,,,,,7.5,9,,,1221,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201017,0,1,7.7,1,2100,9,13.1,1,1314,9,10.1,1,10.4,1,5.4,1,,1,6.4,1,0,9,0.7,1,,,1.7,1,350,1,1411,9,5.6,1,340,1,1441,9,,,,,,,4.7,9,,,1612,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210217,0,1,4.2,1,653,9,16,1,1340,9,9.2,1,10.1,1,11.8,1,-0.2,9,2.3,9,0,9,1.1,1,,,2.8,1,310,1,1440,9,6.3,1,300,1,1435,9,,,,,,,5.7,9,,,1435,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201107,0.2,1,8,1,625,9,14.8,1,1142,9,11.3,1,11.4,1,6.8,1,5.3,9,7.2,9,0,9,1.7,1,,,3.5,1,170,1,451,9,9.6,1,170,1,452,9,,,,,,,8.1,9,,,21,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201014,0,1,8.2,1,328,9,15,1,1312,9,10.3,1,11.6,1,6.8,1,5,9,7.8,9,0,9,0.9,1,,,2.3,1,290,1,1352,9,5.7,1,310,1,1346,9,,,,,,,5.3,9,,,1346,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200516,0,1,10.7,1,133,9,20.6,1,1332,9,15.8,1,15.7,1,9.9,1,9.1,9,9.4,9,0,9,1.2,1,,,3.3,1,170,1,726,9,8.9,1,350,9,2055,9,,,,,,,6.5,9,,,2055,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20211031,20.2,1,11.9,1,608,9,24.5,1,1336,9,16.6,1,18.2,1,12.6,1,10.3,9,11.3,9,0,9,1.9,1,,,4.3,1,160,1,1325,9,12.9,1,160,1,1356,9,,,,,,,11.2,9,,,1356,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20221027,0.2,1,12.8,1,645,9,24.9,1,1430,9,17,1,18.9,1,12.1,1,8.9,9,11.9,9,0,9,1.1,1,,,3.1,1,160,1,308,9,6.2,1,160,1,245,9,,,,,,,5.4,9,,,300,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200301,2.7,1,6.1,1,,,17.2,1,,,,,11.7,1,11.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220724,0,1,17.7,1,430,9,36.2,1,1534,9,27.7,1,27,1,18.5,1,13.9,9,16.5,9,0,9,1.4,1,,,3.6,1,320,1,1401,9,9.7,1,330,1,1710,9,,,,,,,8,9,,,1439,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200723,0,1,15.9,1,,,31.3,1,,,,,23.6,1,15.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220922,0.2,1,9.8,1,116,9,23.4,1,1458,9,15.3,1,16.6,1,13.6,1,5,9,7.6,9,0,9,1.6,1,,,3.2,1,320,1,1257,9,9.4,1,330,1,1429,9,,,,,,,8,9,,,1251,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210728,0,1,17.8,1,444,9,27.4,1,1525,9,21.8,1,22.6,1,9.6,1,17.2,9,16.8,9,0,9,1.5,1,,,4,1,330,1,316,9,12.3,1,320,1,250,9,,,,,,,10.1,9,,,239,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210101,0.4,1,2.5,1,734,9,3.3,1,1152,9,3,1,2.9,1,0.8,1,1.9,9,2,9,0,9,2.1,1,,,3.5,1,360,1,1208,9,8.5,1,340,1,1035,9,,,,,,,7.1,9,,,1159,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210502,1,1,7.5,1,520,9,15.2,1,1430,9,9.6,1,11.4,1,7.7,1,3.9,9,6.2,9,0,9,1.8,1,,,4.9,1,320,1,1457,9,12.6,1,320,1,1037,9,,,,,,,10.5,9,,,1454,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200330,0,1,3.9,1,2052,9,9.1,1,1409,9,6.7,1,6.5,1,5.2,1,3.8,9,3.9,9,0,9,1.3,1,,,3.1,1,350,1,2,9,7.6,1,360,1,111,9,,,,,,,6.6,9,,,111,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210307,0,1,6.1,1,525,9,14.2,1,1342,9,9.6,1,10.2,1,8.1,1,4.9,9,5.4,9,0,9,1.9,1,,,4.7,1,170,1,825,9,9,1,330,1,1435,9,,,,,,,8.1,9,,,1456,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20211016,0.2,1,6.2,1,411,9,18.8,1,1352,9,11.3,1,12.5,1,12.6,1,1.8,9,4.5,9,0,9,1.2,1,,,3.3,1,170,1,645,9,7.8,1,160,1,851,9,,,,,,,7.1,9,,,851,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220626,0,1,17.1,1,433,9,29,1,1326,9,23.5,1,23.1,1,11.9,1,14.3,9,15.8,9,0,9,2,1,,,4.5,1,330,1,1419,9,13.2,1,320,1,1430,9,,,,,,,10.9,9,,,1338,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201118,0,1,4.8,1,551,9,16.8,1,1332,9,8.4,1,10.8,1,12,1,0.8,9,3.7,9,0,9,1.4,1,,,4.5,1,170,1,452,9,9.3,1,140,1,752,9,,,,,,,7.8,9,,,755,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210510,42.4,1,13.7,1,1750,9,18.6,1,1102,9,15.9,1,16.2,1,4.9,1,13.3,9,13.2,9,0,9,2.4,1,,,6.6,1,170,1,37,9,16.7,1,170,1,53,9,,,,,,,14.5,9,,,36,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200522,0,1,14.2,1,,,33.9,1,,,,,24.1,1,19.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210608,2.6,1,15.7,1,151,9,24.7,1,1350,9,18.6,1,20.2,1,9,1,14.9,9,14.6,9,0,9,1.6,1,,,3.9,1,330,1,1435,9,12.7,1,320,1,1119,9,,,,,,,10.5,9,,,1119,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200922,6.4,1,16.6,1,417,9,23,1,1151,9,18.5,1,19.8,1,6.4,1,,,15.9,9,0,9,0.8,1,,,2.4,1,330,1,1307,9,6.4,1,340,1,1303,9,,,,,,,5.6,9,,,1303,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210714,6.6,1,13.2,1,447,9,17,1,1501,9,15.2,1,15.1,1,3.8,1,10.4,9,12.4,9,0,9,1.2,1,,,2.7,1,320,1,1005,9,6.6,1,330,1,855,9,,,,,,,6.1,9,,,927,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210508,0,1,7.1,1,350,9,27.3,1,1639,9,16.3,1,17.2,1,20.2,1,2.3,9,5.3,9,0,9,1.6,1,,,3.6,1,170,1,104,9,8.2,1,170,1,59,9,,,,,,,7.4,9,,,59,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210314,7,1,3.8,1,806,9,7.7,1,1301,9,5.5,1,5.8,1,3.9,1,3.3,9,3.1,9,0,9,2,1,,,8.3,1,340,1,152,9,22.6,1,340,1,147,9,,,,,,,18.9,9,,,147,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200729,0,1,20.8,1,454,9,32.9,1,1406,9,27,1,26.9,1,12.1,1,16.8,9,19.1,9,0,9,1.6,1,,,4.1,1,310,1,1609,9,11.3,1,340,1,1602,9,,,,,,,9.5,9,,,1602,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200614,0,1,13.3,1,430,9,22.3,1,1308,9,17.4,1,17.8,1,9,1,13,9,12.7,9,0,9,1.3,1,,,3.6,1,320,1,1056,9,10.4,1,340,1,1450,9,,,,,,,8.2,9,,,917,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220423,4.6,1,11.4,1,1756,9,19.2,1,1336,9,13.8,1,15.3,1,7.8,1,8.4,9,9.4,9,0,9,3.4,1,,,8.3,1,180,1,1115,9,20,1,180,1,1041,9,,,,,,,16.2,9,,,1006,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200510,12.2,1,12.6,1,410,9,22,1,1127,9,16.9,1,17.3,1,9.4,1,8.3,9,9.9,9,0,9,1.1,1,,,3,1,340,1,1119,9,9.4,1,360,1,1117,9,,,,,,,8.1,9,,,1117,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20211017,0.2,1,6.8,1,601,9,20.5,1,1316,9,12,1,13.7,1,13.7,1,3.9,9,6,9,0,9,1,1,,,2.9,1,170,1,405,9,6.4,1,130,1,631,9,,,,,,,5.6,9,,,358,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200821,0.2,1,19,1,530,9,34.6,1,1511,9,27.1,1,26.8,1,15.6,1,15.9,9,17.8,9,0,9,2,1,,,4,1,350,1,1236,9,13.6,1,330,1,1301,9,,,,,,,10.3,9,,,1224,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200720,0,1,15.1,1,,,36.2,1,,,,,25.7,1,21.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201128,0,1,2.9,1,420,9,9.2,1,1327,9,5.4,1,6.1,1,6.3,1,2.2,9,2.6,9,0,9,3.8,1,,,6.8,1,170,1,253,9,12,1,170,1,414,9,,,,,,,11.3,9,,,235,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210607,20.8,1,16.9,1,320,9,21.9,1,1144,9,18.1,1,19.4,1,5,1,15.9,9,16,9,0,9,1.8,1,,,3.5,1,340,1,1559,9,14,1,320,1,1555,9,,,,,,,12.7,9,,,1555,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20221224,0.4,1,10.2,1,2359,9,15.4,1,1254,9,11.3,1,12.8,1,5.2,1,7.5,9,9.7,9,0,9,1.9,1,,,4.6,1,170,1,757,9,7.7,1,160,1,756,9,,,,,,,6.8,9,,,529,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220810,0,1,20.6,1,507,9,35.9,1,1448,9,28,1,28.3,1,15.3,1,16.8,9,19.7,9,0,9,1.7,1,,,3.6,1,160,1,622,9,10.7,1,330,1,1244,9,,,,,,,9.1,9,,,1244,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201018,0,1,7,1,2315,9,12.9,1,1203,9,9.9,1,10,1,5.9,1,,1,5,1,0,9,0.8,1,,,2.6,1,330,1,1314,9,8,1,340,1,1322,9,,,,,,,7.1,9,,,1322,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200116,0,1,3.6,1,747,9,13.3,1,1320,9,6.9,1,8.5,1,9.7,1,-0.1,9,2.9,9,0,9,1.7,1,,,4,1,170,1,345,9,8.4,1,170,1,443,9,,,,,,,7.3,9,,,443,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200318,0,1,5.1,1,,,23.3,1,,,,,14.2,1,18.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220323,0,1,3.6,1,556,9,18.2,1,1417,9,10.5,1,10.9,1,14.6,1,-0.9,9,2.3,9,0,9,1.6,1,,,3.3,1,310,1,1533,9,8.3,1,320,1,1537,9,,,,,,,7.3,9,,,1537,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200724,0.2,1,18.8,1,313,9,31.1,1,1514,9,24,1,25,1,12.3,1,13.1,9,16.5,9,0,9,1.8,1,,,4,1,310,1,1319,9,10,1,320,1,1319,9,,,,,,,8.8,9,,,1319,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210205,0.2,1,6.8,1,650,9,12.1,1,1455,9,8.6,1,9.5,1,5.3,1,4.7,9,6.4,9,0,9,1.5,1,,,4.6,1,170,1,823,9,8.7,1,150,1,816,9,,,,,,,7.6,9,,,817,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220301,0,1,1.7,1,33,9,14.3,1,1417,9,7,1,8,1,12.6,1,-2.5,9,0.2,9,0,9,2.1,1,,,4.8,1,170,1,616,9,8.5,1,340,1,1305,9,,,,,,,7.7,9,,,616,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200109,0.8,1,1.4,1,751,9,11.6,1,1420,9,5.5,1,6.5,1,10.2,1,,,0.7,9,0,9,1.7,1,,,4.6,1,140,1,456,9,9.2,1,340,1,2301,9,,,,,,,7.8,9,,,2301,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20221230,3.6,1,7.5,1,344,9,11.2,1,1727,9,9.2,1,9.4,1,3.7,1,5.6,9,6.7,9,0,9,2.4,1,,,4,1,160,1,539,9,8.2,1,160,1,530,9,,,,,,,7.3,9,,,530,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220103,0,1,3.8,1,734,9,9.7,1,1229,9,6.3,1,6.8,1,5.9,1,1.3,9,3,9,0,9,1.5,1,,,3,1,160,1,1138,9,6.3,1,140,1,1116,9,,,,,,,5.8,9,,,1117,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20211213,0,1,-0.7,1,441,9,5.9,1,1314,9,1.8,1,2.6,1,6.6,1,-2.2,9,-1.2,9,348,9,4.5,1,,,6.4,1,170,1,626,9,10.6,1,170,1,626,9,,,,,,,10.1,9,,,1956,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20221222,12,1,7.6,1,2256,9,13.3,1,1306,9,9.9,1,10.5,1,5.7,1,3.2,9,5.8,9,0,9,1.9,1,,,3.4,1,120,1,2022,9,6.5,1,100,1,2019,9,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200819,0,1,17.1,1,441,9,33.4,1,1551,9,24.7,1,25.3,1,16.3,1,13.4,9,16,9,0,9,1.5,1,,,3.4,1,320,1,1234,9,9.6,1,320,1,1507,9,,,,,,,7.9,9,,,1325,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210129,1.4,1,6.4,1,2041,9,15.8,1,1137,9,10.5,1,11.1,1,9.4,1,5.2,9,5.7,9,0,9,1.9,1,,,4.8,1,350,1,1111,9,10.4,1,340,1,936,9,,,,,,,9,9,,,1112,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220421,0,1,11.8,1,507,9,21.1,1,1310,9,15.7,1,16.5,1,9.3,1,10.3,9,11.3,9,0,9,1.2,1,,,3.2,1,320,1,1431,9,9.1,1,320,1,1500,9,,,,,,,7.7,9,,,2,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200406,0,1,4.7,1,,,23.8,1,,,,,14.3,1,19.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200421,0,1,13.4,1,,,19.9,1,,,,,16.7,1,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210630,0,1,12.1,1,408,9,24.2,1,1526,9,19,1,18.2,1,12.1,1,9,9,11.1,9,0,9,1.5,1,,,3.9,1,310,1,1251,9,10.9,1,320,1,1352,9,,,,,,,9,9,,,1413,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210903,3.6,1,17.6,1,324,9,27.7,1,1212,9,20.8,1,22.7,1,10.1,1,16.3,9,16.5,9,0,9,1.6,1,,,3.9,1,170,1,914,9,7.9,1,140,1,913,9,,,,,,,6.6,9,,,907,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201123,0,1,0.1,1,651,9,11.9,1,1352,9,5,1,6,1,11.8,1,-4.5,9,-1.2,9,0,9,1,1,,,2.4,1,160,1,314,9,5.4,1,140,1,305,9,,,,,,,4.6,9,,,312,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200323,0,1,5.1,1,,,14.9,1,,,,,10,1,9.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220613,0,1,16.9,1,425,9,28.9,1,1403,9,23.3,1,22.9,1,12,1,12.5,9,13.3,9,0,9,2.2,1,,,5.3,1,310,1,1335,9,13.4,1,320,1,1242,9,,,,,,,11.9,9,,,1242,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220829,0,1,18,1,440,9,32.9,1,1519,9,25.1,1,25.5,1,14.9,1,13.5,9,16.4,9,0,9,1.4,1,,,3.1,1,160,1,720,9,6.9,1,330,1,1605,9,,,,,,,6.4,9,,,1605,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20201209,0.2,1,2.9,1,,,4.3,1,,,,,3.6,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220119,0.2,1,-1.4,1,650,9,8,1,1336,9,3.2,1,3.3,1,9.4,1,-4.1,9,-2.7,9,320,9,2.3,1,,,5.6,1,170,1,49,9,12.2,1,330,1,1351,9,,,,,,,9.8,9,,,1351,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210716,6.8,1,16,1,2114,9,22.7,1,1332,9,18.7,1,19.4,1,6.7,1,16,9,15.8,9,0,9,1.9,1,,,4.2,1,320,1,1345,9,11.1,1,340,1,919,9,,,,,,,9.6,9,,,919,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210618,0,1,20,1,122,9,30.9,1,1350,9,25.8,1,25.5,1,10.9,1,17.2,9,18.6,9,0,9,1.8,1,,,4.3,1,330,1,1450,9,13.2,1,350,1,1509,9,,,,,,,10.7,9,,,1334,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201114,0,1,6.1,1,616,9,18.1,1,1344,9,10.6,1,12.1,1,12,1,0,9,4.7,9,0,9,1,1,,,2.8,1,160,1,757,9,6.5,1,160,1,753,9,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20220304,0,1,2.2,1,602,9,15.4,1,1325,9,8.5,1,8.8,1,13.2,1,-2.4,9,0,9,0,9,1.8,1,,,5.4,1,300,1,1440,9,12.3,1,320,1,1438,9,,,,,,,11.1,9,,,1438,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200526,0,1,11.4,1,,,27.6,1,,,,,19.5,1,16.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20201013,2.6,1,4.5,1,601,9,14.2,1,1149,9,9.1,1,9.4,1,9.7,1,-0.7,9,3.2,9,0,9,1.1,1,,,2.7,1,330,1,1339,9,8.2,1,340,1,1402,9,,,,,,,6.6,9,,,1347,9,,
38421002,38421002,ST-M-D'HERES-GALOCHERE,45.169167,5.768833,220,20200826,0,1,16.1,1,,,33.9,1,,,,,25,1,17.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20200416,0,1,8.8,1,453,9,23.3,1,1423,9,16.3,1,16.1,1,14.5,1,4.5,9,7.5,9,0,9,2.1,1,,,4.7,1,340,1,1533,9,13,1,360,1,1412,9,,,,,,,10.8,9,,,1412,9,,
38185012,38185012,GRENOBLE-CEA-RADOME,45.2115,5.682833,213,20210913,0,1,15.9,1,529,9,30.3,1,1358,9,22.2,1,23.1,1,14.4,1,10.6,9,13.2,9,0,9,1.3,1,,,3.4,1,330,1,1539,9,10.1,1,340,1,1427,9,,,,,,,8,9,,,1427,9,,
