IRIS,COM,TYP_IRIS,LAB_IRIS,P21_LOG,P21_RP,P21_RSECOCC,P21_LOGVAC,P21_MAISON,P21_APPART,P21_RP_1P,P21_RP_2P,P21_RP_3P,P21_RP_4P,P21_RP_5PP,P21_NBPI_RP,P21_RPMAISON,P21_NBPI_RPMAISON,P21_RPAPPART,P21_NBPI_RPAPPART,P21_RP_M30M2,P21_RP_3040M2,P21_RP_4060M2,P21_RP_6080M2,P21_RP_80100M2,P21_RP_100120M2,P21_RP_120M2P,P21_RP_ACHTOT,P21_RP_ACH19,P21_RP_ACH45,P21_RP_ACH70,P21_RP_ACH90,P21_RP_ACH05,P21_RP_ACH18,P21_RPMAISON_ACHTOT,P21_RPMAISON_ACH19,P21_RPMAISON_ACH45,P21_RPMAISON_ACH70,P21_RPMAISON_ACH90,P21_RPMAISON_ACH05,P21_RPMAISON_ACH18,P21_RPAPPART_ACHTOT,P21_RPAPPART_ACH19,P21_RPAPPART_ACH45,P21_RPAPPART_ACH70,P21_RPAPPART_ACH90,P21_RPAPPART_ACH05,P21_RPAPPART_ACH18,P21_MEN,P21_MEN_ANEM0002,P21_MEN_ANEM0204,P21_MEN_ANEM0509,P21_MEN_ANEM10P,P21_PMEN,P21_PMEN_ANEM0002,P21_PMEN_ANEM0204,P21_PMEN_ANEM0509,P21_PMEN_ANEM10P,P21_NBPI_RP_ANEM0002,P21_NBPI_RP_ANEM0204,P21_NBPI_RP_ANEM0509,P21_NBPI_RP_ANEM10P,P21_RP_PROP,P21_RP_LOC,P21_RP_LOCHLMV,P21_RP_GRAT,P21_NPER_RP,P21_NPER_RP_PROP,P21_NPER_RP_LOC,P21_NPER_RP_LOCHLMV,P21_NPER_RP_GRAT,P21_ANEM_RP,P21_ANEM_RP_PROP,P21_ANEM_RP_LOC,P21_ANEM_RP_LOCHLMV,P21_ANEM_RP_GRAT,P21_RP_SDB,P21_RP_CCCOLL,P21_RP_CCIND,P21_RP_CINDELEC,P21_RP_ELEC,P21_RP_EAUCH,P21_RP_BDWC,P21_RP_CHOS,P21_RP_CLIM,P21_RP_TTEGOU,P21_RP_GARL,P21_RP_VOIT1P,P21_RP_VOIT1,P21_RP_VOIT2P,P21_RP_HABFOR,P21_RP_CASE,P21_RP_MIBOIS,P21_RP_MIDUR,C21_RP_HSTU1P,C21_RP_HSTU1P_SUROCC
381850107,38185,H,1,2113.0446410283,1603.51302702377,89.0776371496598,420.453976854878,14.4287591723451,2076.93359194469,345.949361173989,577.083231041654,331.8410915307,202.340111600865,146.29923167656,4102.63759238447,14.4287591723451,57.6286920414377,1573.53762583216,4013.73324451605,316.058270499341,269.567059155921,442.716755139234,285.901042223911,144.015596741709,103.542470038699,41.7118332249513,1603.51302702377,316.651080960166,343.310934579366,328.526392422883,251.04428065039,277.742467023756,86.2378713872055,14.4287591723451,2.98986008186877,0.0,2.98986008186877,2.98986008186877,5.45917892673882,0.0,1573.53762583216,304.250234900414,343.310934579366,322.477081029444,248.054420568521,269.207083367206,86.2378713872055,1603.51302702377,507.193415858326,546.580491740187,180.558389822956,369.180729602297,2589.0733728989,728.680700794829,855.539541639953,373.42010568808,631.433024776035,1098.66710221072,1288.2563899194,508.42819464501,1207.28590560934,400.525286967606,1169.67077662553,126.75872536576,33.3169634306271,2589.0733728989,779.954746339696,1762.63120421174,287.404134392459,46.4874223474568,11985.3587279657,6525.82049868616,5311.6025809683,1491.67007514213,147.935648311198,1509.31444477967,243.817639254485,565.286491153831,791.150320097191,,,,,,,365.504622031193,749.491199239072,658.019939966441,91.4712592726314,,,,,1267.4346371982,81.270345029584
381850108,38185,H,1,1850.03923521428,1517.27408485292,70.4708636833992,262.294286677959,161.302860898159,1674.93346612659,317.645174874303,478.407708300443,355.648364810376,204.420432707073,161.152404160728,4061.09003777483,154.44587956637,749.530234815539,1349.02529709702,3294.74524254003,286.976916249501,275.295571809841,405.6624115533,318.511655692985,115.059681644942,65.305605094357,50.4622428079965,1508.04311397304,65.2908151572632,259.904826340348,596.789920924091,331.486742048271,178.421397065723,76.1494124373399,154.44587956637,33.1776830237615,41.3455654686365,27.5575167685168,9.20652501270554,37.2722927871536,5.88629650559582,1339.79432621714,32.1131321335018,215.547608641972,566.220751925835,317.528757207867,138.120960376218,70.2631159317441,1517.27408485292,384.893342725629,463.047527789033,199.555553787563,469.777660550698,2496.03460883351,564.465290757522,677.792087127615,394.946283819787,858.830947128587,799.290464660138,997.231310153425,601.567494836381,1663.00076812489,514.103830501394,973.655968665328,83.5863125382386,29.5142856862007,2496.03460883351,1025.10706272583,1428.76211725791,191.676528796896,42.1654288497721,16104.1159095043,10235.2591519712,5582.93522542394,1055.29732672076,285.921532109117,1465.75986354526,123.363426768338,617.871682610925,770.152678968064,,,,,,,480.389357866183,866.221637963994,736.403321661381,129.818316302613,,,,,1180.69761606658,73.5784241189816
381850109,38185,H,1,2223.04720691226,1869.13907440187,57.9188377240196,295.989294786373,13.7892876729608,2171.60128777472,375.370032144722,546.060228547602,501.280200882377,329.729470192988,116.69914263418,4959.23189383381,13.7892876729608,99.3160790188316,1817.69315526432,4805.18898509263,326.806316158998,322.653843331962,402.369945615941,483.760507126684,218.957522862395,66.6154076197935,47.9755316860954,1859.61143456688,120.494106783574,357.556009565846,457.356744181064,403.263353529434,345.361994265512,175.579226241454,13.7892876729608,10.3174331875976,0.0,0.0,3.47185448536316,0.0,0.0,1808.16551542934,110.176673595977,357.556009565846,447.181505179949,396.338552737901,326.897653744757,170.015120604911,1869.13907440187,505.021899273385,621.484608257554,275.308280824794,467.324286046137,3213.67982816446,841.084109022338,1009.66595478012,578.31660616247,784.613158199532,1134.02244375515,1446.35718819328,838.106969725207,1540.74529216017,608.295913936339,1219.88053427746,58.5602784011819,40.9626261880711,3213.67982816446,1174.49173448262,1978.5936109186,115.0459992853,60.5944827632383,14807.3168327428,9291.6015186067,5218.46534615784,394.470614898552,297.249967978293,1744.86623660054,401.215849113589,616.422295198637,840.160819268815,,,,,,,613.795844265255,1115.10954457822,957.42723262541,157.682311952813,,,,,1412.11773683421,95.5856868756357
381850110,38185,H,2,1418.53003368159,1125.59666062309,127.221483084026,165.711889974481,84.8527470179861,1300.23821873493,122.789248236671,314.979456087234,338.677413767788,215.972214211879,133.178328319514,3364.06085408249,81.8383493747398,406.096839068272,1010.31924331966,2909.45293885066,103.81990950516,162.813373824142,335.957167129804,304.311905726688,125.68445499081,51.6925862285983,41.3172632178839,1124.62639899978,81.5477000951434,161.458325639553,286.888234879831,340.357938828583,212.030376795987,42.3438227606798,81.8383493747398,20.6840645991361,32.0997661108993,13.9973019253551,3.03545554054245,6.11585668168273,5.90590451712424,1009.34898169636,60.8636354960074,129.358559528654,269.8765313075,334.308081641064,178.504255479575,36.4379182435555,1125.59666062309,212.074765945114,355.832706115023,224.058055038677,333.631133524272,2211.77424540887,341.310346569868,694.771568674474,537.24182385241,638.450506312116,460.633844117133,982.597261887023,726.122036917785,1194.70771116055,370.641773462935,726.754108225131,195.929594590168,28.20077893502,2211.77424540887,790.597441696051,1366.28934767786,542.525730196058,54.8874560349615,10575.2468921469,5833.31156250759,4460.19916950428,2042.71920169138,281.736160135046,1071.03098328109,130.388337149237,600.607774515155,370.565555525373,,,,,,,413.956211006509,714.678132198484,572.996474749624,141.681657448861,,,,,1024.64619286024,89.0560962460872
381850111,38185,H,1,2124.54499545191,1696.16185540375,65.1345954010502,363.248544647107,19.431884735345,2098.14925399523,143.694610049824,565.847668095498,421.346369603301,372.260713960391,193.012493694738,5104.18941250495,14.2808421054866,90.2122868553631,1678.3495206959,4996.31966263775,116.944922419805,229.268778692845,520.955300562556,399.772713167433,249.881678938902,118.140338497339,61.1981231248721,1696.16185540375,111.953550413115,232.307559201522,456.20610544482,318.64968556744,422.969211943536,154.075742833319,14.2808421054866,10.7685824793935,0.0,0.0,0.0,3.51225962609312,0.0,1678.3495206959,101.184967933721,232.307559201522,452.674612842453,318.64968556744,419.456952317443,154.075742833319,1696.16185540375,375.487665035423,480.860987809392,263.173965969962,576.639236588975,2862.96685423416,592.445623545726,817.682621912632,541.049890021066,911.788718754734,952.288526828949,1282.28640300801,841.447541007276,2028.16694166072,844.741030488704,822.648569780554,28.7479588047786,28.7722551344944,2862.96685423416,1506.58167110901,1310.15371282787,97.9250379526663,46.2314702972781,18603.6779488034,14876.0003294085,3619.50390777459,124.984954117974,108.173711620346,1632.87857468571,803.663020671718,489.602540926094,395.643178196836,,,,,,,916.755804720019,1123.92287348283,953.415067750866,170.507805731963,,,,,1592.25074191295,39.9568079762396
381850201,38185,H,1,979.020667976985,807.231821752029,17.2177607776367,154.57108544732,19.5852857404544,959.435382236531,89.6011120245535,200.812540844535,257.702539796653,170.040184411111,89.0754446751767,2466.1716476024,19.5852857404544,114.240154022435,787.646536011575,2351.93149357996,62.9111206080976,82.7935114425525,249.038279294445,225.303159693852,98.0311692858181,47.2260867174136,41.9284947098506,734.840239634642,177.83366372699,44.9767587268811,189.783365348297,214.041193074822,43.872192356785,64.3330664008667,18.5511202816345,5.45701584477754,9.88116682557545,0.0,3.21293761128155,0.0,0.0,716.289119353007,172.376647882212,35.0955919013057,189.783365348297,210.828255463541,43.872192356785,64.3330664008667,807.231821752029,194.166060601062,269.363921822716,126.158869040087,217.542970288164,1426.01948272592,320.53822193115,485.069569413181,259.484671326158,360.927020055434,521.812196258066,764.082742698577,369.569962195275,810.706746450478,216.403012425336,568.578958319963,114.6552632408,22.2498510067296,1426.01948272592,406.159325393775,990.153287824235,256.895067691936,29.7068695079117,6790.78060560861,3437.3763085975,3192.60310372938,1115.03395865239,160.801193281734,769.546135321848,182.517984182619,288.352235039026,329.935727307821,,,,,,,236.935144065029,508.690786886942,425.673665343163,83.0171215437786,,,,,760.271476851885,28.6529311556696
381850202,38185,H,1,1448.53061086039,1105.72896450258,112.820238990883,229.98140736693,41.981797918834,1344.36898640512,220.578336122094,367.826031468464,270.929016884029,155.935898941114,90.4596810868746,2895.58319032687,20.267991659681,102.771876697169,1031.64218854512,2737.17422009377,174.402529792425,170.75044295641,320.311230384678,236.014527066032,119.801650487105,47.7633615444889,36.6852222714376,1105.72896450258,483.000432604507,172.055457197805,160.027020209834,117.918196850487,100.747512652309,71.9803449876343,20.267991659681,0.0,8.92739422595237,2.82455485744315,0.0,4.70076232785992,3.81528024842561,1031.64218854512,429.181648306733,163.128062971852,157.202465352391,117.918196850487,96.0467503244495,68.1650647392087,1105.72896450258,330.269883403715,290.351986922171,176.483977192328,308.623116984362,1831.12526559801,531.359869935244,475.682769198355,344.748568546342,479.334057918065,822.721391541475,639.817020163715,516.459551925573,916.585226696106,227.889139544124,868.920808841034,312.043532650504,8.91901611741847,1831.12526559801,368.006387605071,1445.91329952791,556.087960069615,17.2055784650273,9333.70293615115,3681.7160141477,5631.70292920432,3883.42439564384,20.2839927991351,1043.02617112531,105.303047105933,481.598400095721,501.479014280734,,,,,,,122.854808162095,499.854809620422,420.489508917008,79.3653007034133,,,,,819.402970672374,56.4596084367414
381850203,38185,H,1,1396.52964680604,1167.56344901582,81.0667037908897,147.899493999335,16.1322346595688,1360.4828886893,243.347628187877,212.190102731401,302.098262706451,212.700912760932,197.226542629157,3544.45385188292,12.9910103879142,25.5731253894095,1144.13319159561,3489.18521341178,250.894988343482,64.3975512249714,147.565158246673,239.400984622481,206.941565709477,90.288144832128,168.075056036606,1144.5043360323,299.370341953903,359.442726937564,314.559795528829,84.2517334065903,64.5192926175909,22.3604455878238,12.9910103879142,3.14122844383593,0.0,6.69135227409077,0.0,3.1584296699875,0.0,1124.03833545065,296.229113510067,356.301498493728,303.534681504838,84.2517334065903,61.3608629476034,22.3604455878238,1167.56344901582,354.775297124071,330.214685071247,153.566216187508,329.007250632993,2105.07683255,526.788654882011,657.964734575545,334.76477103745,585.558672054999,817.216465269817,915.000086696675,552.557182074421,1259.68011784201,479.498465353604,659.406660948803,4.94042806427317,28.6583227134122,2105.07683255,947.599006599724,1119.61017197861,4.94042806427317,37.8676539716707,10544.0744539588,8075.12642489214,2068.14636276403,7.90468490283707,400.801666302644,1119.58414064003,184.822521911884,533.472884624999,439.639909454219,,,,,,,239.49681054718,620.714653136068,501.685182377361,119.029470758707,,,,,877.609999155314,36.1146174003293
381850204,38185,H,1,1545.90535831992,1117.78331276749,138.634711927691,289.487333624738,0.934838437109229,1531.99405798081,127.933765151026,206.103469653122,235.931959235942,213.152020408483,334.662098318916,4039.14399181174,0.0,0.0,1107.7950751833,4025.15574891474,114.014775724972,48.2203752356473,135.941726282413,190.423279797295,192.999527668095,117.346802852942,318.836825206125,1117.78331276749,381.650408267831,350.166381752114,197.645378057243,117.361005727507,24.9230618653581,46.0370770974355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.7950751833,380.650406939629,348.166379095709,197.645378057243,114.37277744073,24.9230618653581,42.0370717846263,1117.78331276749,197.50920296166,273.393324334717,208.359043825004,438.521741646108,2166.65198676544,423.027344660042,548.352209360047,422.365504243746,772.906928501607,613.223817841382,834.796374064787,755.810387036961,1835.31341286861,535.643550450808,545.884707493991,95.3629165867001,36.2550548226897,2166.65198676544,1062.66748287159,1049.82845025292,202.760117754928,54.1560536409389,14845.2289253455,10989.5029116656,3244.94581100745,819.012424380098,610.780202672476,1067.93755176141,295.657414633869,628.62259375381,193.50330437981,,,,,,,366.489640003293,715.395598009895,564.091766832877,151.303831177018,,,,,950.16168838818,26.1587544877404
381850205,38185,H,1,1734.53673136554,1381.66543523542,87.0982697690943,265.773026361022,2.78961570044259,1721.6689331949,418.507916517677,337.098276356013,327.173629284128,169.347786851279,129.537826226322,3526.33874686851,0.0,0.0,1371.58725276522,3516.26056439831,379.60717615762,193.742107850558,247.907704434509,234.602253567842,135.228262662921,66.1861642292491,124.39176633272,1373.101785584,583.007714760737,168.046598924598,298.322078498328,201.749939228848,79.9202136908799,42.0552404806083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0236031138,575.784082174348,168.046598924598,298.322078498328,198.895389345041,79.9202136908799,42.0552404806083,1381.66543523542,547.813439679582,416.799927896603,156.307804579941,260.744263079294,2325.90399072125,867.470310535389,707.366421267022,292.310075241,458.757183677839,1200.1912809738,970.072254530861,512.524494217645,843.550717146203,303.863509729682,1050.21365285347,63.594148391932,27.588272652269,2325.90399072125,597.441338614476,1688.42309827535,120.611470181485,40.0395538314273,8588.63628898014,4475.07746647788,3898.11245136894,821.092447936362,215.446371133314,1347.20230390247,191.071070415442,474.500688950222,707.514394831129,,,,,,,158.625605694311,549.787140986726,461.558385859473,88.2287551272527,,,,,1030.14622296996,54.8631749199624
381850206,38185,H,1,1385.52933298226,1097.90841774905,71.4256875376512,216.195227695563,6.07155522774342,1370.4800830858,232.212928943145,271.651473769214,269.129137926377,180.146826683632,144.768050426682,3110.68008655167,6.07155522774342,12.1431104554868,1085.85173009234,3092.55184366722,171.600675777854,140.088010537668,216.111332964281,178.181251436202,207.418528870711,90.3042816446667,94.2043365176674,1097.90841774905,635.068203835526,74.8649059752288,208.853585290158,56.8560908121939,110.559254107045,11.7063777288973,6.07155522774342,2.99256621448181,3.07898901326161,0.0,0.0,0.0,0.0,1085.85173009234,629.083071406563,71.7859169619672,208.853585290158,56.8560908121939,107.566687892563,11.7063777288973,1097.90841774905,398.859811485664,308.807533385162,111.871800346395,278.369272531828,1874.26728383487,614.018941550295,532.660232051795,250.268405731128,477.319704501653,898.458562654896,831.22766517012,394.295474685601,986.698384041051,417.816547049498,651.175394345851,2.99256621448181,28.9164763537005,1874.26728383487,814.739460798165,1015.50920717667,2.99256621448181,44.0186158600346,9228.33929648435,6873.09670171105,2083.41222073727,26.9330959303363,271.830374036024,1056.97594664901,91.2850824705332,385.781150242842,615.084225263931,,,,,,,192.227724302063,523.753977411709,461.226869573848,62.5271078378614,,,,,876.89947482044,35.8249747546447
381850207,38185,H,1,1235.02614927019,1010.88887041897,54.3487128569254,169.788565994296,0.0,1160.58718630075,273.725505348903,248.645280480407,234.394389087539,136.51464251446,117.60905298766,2654.21526553334,0.0,0.0,940.216003300898,2575.95172059343,183.565733982113,157.771454536059,193.332428810716,209.186264112995,122.036212250165,86.9535861789901,58.0431905479311,1004.51282689027,245.039670689275,49.7348433652465,122.742719803486,350.905386075019,204.350482976971,31.7397239802743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.8399597722,245.039670689275,49.7348433652465,122.742719803486,281.232520285151,203.350481648768,31.7397239802743,1010.88887041897,151.930926392618,308.870737041038,178.464196725395,371.623010259918,1790.60886961289,243.084163968923,545.576255080729,390.16183335642,611.786617206821,353.599567581666,728.014854441497,476.128629511387,1096.47221399879,184.175897633483,805.737889782571,466.376328489939,20.9750830029149,1790.60886961289,384.545827402863,1369.23561492948,917.73384525972,36.8274272805548,10741.8815593658,3058.35229656073,7480.69638495597,5995.18089175242,202.832877849109,967.251481103181,512.118327775578,240.151215235592,255.60972871485,,,,,,,61.3269435888226,392.469470301284,347.981179266182,44.4882910351017,,,,,777.996944933325,66.0008990386617
381850208,38185,H,1,1047.52230376981,925.477126216649,26.4206170921688,95.6245604609948,3.59164493919403,1043.05609678794,173.362213828585,58.0624750406102,430.45795553888,188.082370972506,75.5121108360683,2738.04759302757,3.59164493919403,11.6494968602619,921.010919234775,2724.64897208195,134.194800685399,57.4028635717884,105.457813027936,237.59059823765,296.328610592488,40.2795934552408,54.2228466461469,924.602564173969,1.21420347385042,2.78032503320051,811.281457456933,86.0937253759397,20.4525278008449,2.78032503320051,3.59164493919403,0.0,0.0,3.59164493919403,0.0,0.0,0.0,920.136357192095,1.21420347385042,2.78032503320051,806.815250475059,86.0937253759397,20.4525278008449,2.78032503320051,925.477126216649,177.43989731425,239.761869585242,111.847488372223,396.427870944933,1558.53377916882,269.604352679553,467.408067018484,234.194396176353,587.32696329443,400.72229565855,664.217471354317,362.140614300322,1310.96721171438,527.117988967162,369.061934505185,2.79554996845309,29.2972027443015,1558.53377916882,904.596679961934,606.1271875976,2.79554996845309,47.8099116092863,12422.7140474524,10653.2830133129,1556.98288427613,5.59109993690617,212.448149863345,905.470470498577,745.4834677006,90.2557022105625,84.3037905124579,,,,,,,385.11484140512,680.182324294128,562.539302891569,117.643021402559,,,,,686.834036041076,22.1535836119374
381850209,38185,H,1,1519.53238052082,1362.6316887737,37.2310798379582,119.669611909161,101.339266859379,1413.41371760597,119.243106769899,391.628335409945,427.536262775661,257.494890852804,166.729092965391,4149.6557037655,97.7185977864626,494.557544894771,1261.27259045746,3651.45765834095,78.2090357498336,185.773452859687,404.66498555985,352.048683512881,194.270390538972,94.8527951650818,52.8123453873951,1338.27521567332,22.472822246912,284.532956077856,503.436831828133,256.102982764975,109.432193244793,162.297429510653,93.8622713768193,3.64050052977636,52.759436952909,18.3138428088654,7.07663381862556,8.53354035733022,3.53831690931278,1240.77244376673,18.8323217171356,231.773519124947,485.122989019267,245.385848416574,100.898652887463,158.759112601341,1362.6316887737,320.492224748942,495.462284011104,222.656768021337,324.020411992318,2377.33245045737,507.460148592258,932.885548106744,428.948136774238,508.038616984129,822.814191129587,1478.15027169678,679.900472395142,1168.79076854399,451.904922549811,877.749245222642,107.803878993712,32.9775210012473,2377.33245045737,821.678843376237,1521.04092337286,278.60824739246,34.6126837082743,11495.3879405947,7980.5226341098,3353.09792755024,523.831328392367,161.76737893461,1300.3510744054,267.554613648536,687.337655634239,387.852725784533,,,,,,,469.391807134744,905.671275110446,741.249326462026,164.42194864842,,,,,1210.59651586489,18.1033694094865
381850210,38185,H,1,1663.53537843352,1438.51685112366,69.6770751623155,155.34145214755,175.36071230973,1474.61835417087,327.1053678853,446.866369356452,235.601243982642,246.316256790946,182.627613108319,3962.35420534113,169.937810376388,855.985762602746,1255.02272879434,3073.35882336072,234.648229502456,244.347834761625,432.497746124768,226.297289764791,168.525726518686,68.4349944662618,63.7650299850705,1435.18620143912,52.679269997764,146.119674103608,495.965087597608,374.134548171647,315.818245757234,50.4693758112591,166.60716069185,20.621255580111,83.0730748090752,29.4038831430491,14.1068516319265,14.5326651809701,4.8694303467177,1255.02272879434,32.0580144176529,60.0981015586284,459.482885856609,356.498200920646,301.285580576264,45.5999454645414,1438.51685112366,351.537894912405,502.350835070922,169.367317870649,415.260803269683,2337.20675227681,506.415367726786,784.607138761235,330.319694301314,715.86455148747,758.583509564264,1181.75338579159,470.838161659122,1551.17914832616,433.362573309237,980.319277274964,56.4719299052022,24.8350005394575,2337.20675227681,887.687570114871,1412.50671451168,98.8258773341038,37.0124676502542,14449.3993191662,9054.47792400979,5327.83521722453,1316.50186591503,67.0861779318938,1375.19621019229,178.230120244982,575.831138374596,662.735676470506,,,,,,,575.950217747052,946.65750940424,752.720125054222,193.937384350018,,,,,1163.0453099093,26.3188280338077
381850211,38185,H,1,2157.04553575894,1625.81223778473,156.123901163243,375.109396810977,24.3154186082843,2110.88107430147,400.124686892692,468.624978850361,407.75137605809,190.582523436172,158.72867254741,4206.75409990456,24.3154186082843,118.488091607425,1585.31270908216,4063.70407489137,369.529051346078,233.80533920125,429.423071814521,255.172019720086,148.868428645365,115.014715242527,73.9996118148975,1619.89357456565,326.871234118673,363.569150909658,380.965155155507,268.176136771574,156.180418005993,124.131479604246,24.3154186082843,15.4212186124318,2.95933160953731,2.97553677677786,2.95933160953731,0.0,0.0,1579.39404586308,311.450015506242,360.60981930012,377.989618378729,265.216805162037,154.318679492331,109.809108023626,1625.81223778473,525.247998134076,509.073411058858,202.325913672273,389.164914919519,2570.74929277622,701.739924565093,800.896873658809,364.536092472029,703.576402080287,1032.89800797851,1244.94693206568,554.581694453267,1374.32746540711,483.230841766369,1120.68210794485,55.4745066512212,21.8992880735049,2570.74929277622,946.925846598168,1595.37193429997,77.5869407892385,28.4515118780761,12728.1878729396,8412.90063537011,4253.53522547948,504.709782751474,61.7520120900411,1541.41685657987,194.402974940653,756.290974163487,672.226270946913,,,,,,,370.791232585644,781.928706958213,673.031035319234,108.897671638979,,,,,1312.06554843799,57.1419937479713
381850212,38185,H,2,1852.83676940754,1380.01221811252,214.192342544341,258.632208750675,15.3028284752059,1812.9168017549,198.082245264468,308.498201612469,388.378063204284,247.346579947459,237.707128083842,4394.21922992082,12.0184361000803,38.5440376175426,1353.23437096051,4328.7964581324,223.881924028873,95.5771250174227,239.365622354867,277.192991629261,246.136107688287,112.826858889474,185.031588504337,1365.71654244119,335.380582283145,216.028973002463,272.805795867855,163.024580983601,192.972304018765,185.504306285357,12.0184361000803,6.2453100453154,0.0,2.81221274691263,0.0,0.0,2.96091330785225,1338.93869528918,329.13527223783,216.028973002463,269.993583120943,159.994750203864,181.242723746573,182.543392977505,1380.01221811252,275.4613753759,367.661909976208,337.964577659608,398.924355100806,2504.87889005087,382.764672369909,665.013108389277,760.439635316736,696.66147397495,586.628585215307,976.221284706642,1121.25534176539,1710.11401823349,527.795334543552,785.913727343823,137.69012749688,66.3031562251463,2504.87889005087,1029.88501930989,1338.66094469212,337.267173353579,136.332926048872,14857.8845243734,10616.8958595342,3798.16786075675,1219.4853062622,442.820804082404,1303.8761057712,435.957106014762,485.95976288994,452.173522592116,,,,,,,483.636281440053,826.19435826719,671.928633416699,154.265724850491,,,,,1232.73265499437,61.5143888935431
381850213,38185,H,1,1227.02609999547,1064.67494619852,33.6388277771666,128.712326019783,11.6572675606004,1209.60725886332,170.364261161844,156.274064054256,293.616927436504,224.098306108183,220.321387437733,3486.67885889124,11.6572675606004,58.2863378030022,1053.01767863792,3428.39252108824,133.047203811408,114.319659246633,212.066515322853,233.149938529538,207.829678856502,75.2936929824454,88.9682574491393,1064.67494619852,174.138757504456,87.9299386565227,279.706373803483,455.271998073272,46.9429580294391,20.6849201313464,11.6572675606004,11.6572675606004,0.0,0.0,0.0,0.0,0.0,1053.01767863792,162.481489943856,87.9299386565227,279.706373803483,455.271998073272,46.9429580294391,20.6849201313464,1064.67494619852,186.737396496553,261.05089004716,134.081505139318,482.805154515489,1978.9302005646,321.654171052167,493.092067094001,303.946381892819,860.237580525608,506.910283180573,730.778397638535,449.577961026943,1799.41221704519,292.088737011094,745.144096533912,352.082565188384,27.4421126535139,1978.9302005646,606.707746744493,1333.80243865386,635.740935479227,38.4200151662412,14724.5999579425,6544.13389932431,7935.55982007397,6235.66288368833,244.906238544183,1017.02887964244,519.741922803154,323.503291042003,213.987112343625,,,,,,,338.846208804211,659.522254967951,542.844129482033,116.678125485918,,,,,882.367924147351,40.6857499092953
381850214,38185,H,1,1478.58095053989,1172.12949513252,73.5764319127109,232.875023494661,9.92429977860474,1462.68721982669,145.744681889964,320.795409146756,349.776749866419,233.600858055707,122.211796173677,3439.20751606583,6.98545787935003,48.5362385638857,1159.17460631857,3375.36262363094,120.118866121461,138.68100251964,264.698534980998,328.403063522334,201.105359321418,72.7625947531761,46.3600739134952,1169.20665467323,31.4826498585981,246.863143608755,456.886564372725,148.606482752083,109.950161640157,175.417652440911,6.98545787935003,0.0,0.0,4.04661207671874,0.0,0.0,2.93884580263129,1156.25176585928,31.4826498585981,246.863143608755,449.983595673542,148.606482752083,109.950161640157,169.365732326146,1172.12949513252,248.517729273372,331.070928879337,188.950224555311,403.590612424503,2113.91741318597,370.18952657034,627.257204488179,402.25699780832,714.213684319133,574.785049987556,899.240729561761,588.53945514851,1376.642281368,490.826453381659,667.733225954689,30.1863615428287,13.5698157961743,2113.91741318597,1001.50313339212,1089.88570876695,65.5720009512487,22.5285710268956,10859.3456850182,7106.39315789348,3662.56580001649,368.090818232271,90.3867271082116,1137.50711189773,85.2348212576467,764.814027596282,313.105885704534,,,,,,,479.289032950146,782.414098934103,673.021446350178,109.392652583925,,,,,1081.07770039886,59.3133515819806
381850215,38185,H,1,2914.95975884423,2374.87589175535,265.793521884778,274.290345204097,11.638955741262,2845.97600079627,330.257035908039,661.844224698762,721.248619127104,389.136912524096,272.389099497354,6875.57238653356,11.638955741262,47.2836968938776,2316.24074772436,6715.05862446193,264.112579058512,246.094798544456,597.312060813215,616.098221786153,329.285279116708,194.92690877933,127.046043656982,2356.93103018867,181.943153301974,593.065657535649,449.186488047618,161.0329876834,131.68356001754,840.019183602487,11.638955741262,0.0,2.43466404402245,7.533170298135,0.97748421632233,0.0,0.693637182782204,2298.29588615767,181.943153301974,578.623930760896,438.616477003864,158.536868271737,127.127654431518,813.447802387682,2374.87589175535,617.430281599732,674.757505501278,491.966134685099,590.721969969246,4165.68036681091,926.764937620005,1175.94429748966,996.006623059799,1066.96450864144,1410.45968609991,1788.37931524594,1528.87722808785,2147.85615709985,835.471901942769,1492.23582423587,288.247652342872,47.1681655767123,4165.68036681091,1561.90575797794,2542.49943316698,698.754161701132,61.2751756659792,18513.1840767994,11625.5586227897,6215.89471799677,2130.58568679516,671.730736012903,2316.32568981495,1272.13342384211,589.940022165138,506.658079517081,,,,,,,946.804457467555,1428.78449233042,1224.31048356725,204.474008763169,,,,,2080.96519728144,64.4351980125415
