Date;Code EPCI Métropole;Nom Métropole;type_epci;Consommation de gaz (en KWh PCS 0°C);geom;centroid
2024-04;200040715;Grenoble-Alpes-Métropole;ME;188555884;"{""coordinates"": [[[[5.85861192, 45.044859932], [5.855166133, 45.042286875], [5.854118014, 45.04186957], [5.852474108, 45.039387178], [5.849323119, 45.038948012], [5.845895554, 45.038966314], [5.84553703, 45.038113251], [5.838913071, 45.038170652], [5.832865593, 45.02499047], [5.832363888, 45.021854384], [5.832359529, 45.019558851], [5.831255039, 45.018266151], [5.827894673, 45.016119024], [5.823999529, 45.014217823], [5.823102916, 45.013439626], [5.821147655, 45.016051526], [5.819792985, 45.01689672], [5.812067398, 45.026278312], [5.805817134, 45.029174043], [5.804823205, 45.031777614], [5.804716995, 45.033131716], [5.802460594, 45.035622014], [5.803454118, 45.038257507], [5.801744331, 45.039842981], [5.80016288, 45.041912613], [5.79671532, 45.041787548], [5.795299896, 45.041385235], [5.779983921, 45.038099199], [5.771128561, 45.036330711], [5.76837794, 45.036054992], [5.767154272, 45.037262039], [5.765765051, 45.039491244], [5.763366705, 45.041642776], [5.757664133, 45.039618329], [5.756024901, 45.039747214], [5.750290389, 45.041562059], [5.748002592, 45.043002382], [5.738676112, 45.048217925], [5.739220374, 45.046822512], [5.743734748, 45.042550867], [5.748002713, 45.038217539], [5.743747214, 45.035729633], [5.741641928, 45.0329571], [5.741701084, 45.031830387], [5.739437539, 45.028856308], [5.739893127, 45.027210819], [5.739091455, 45.025704386], [5.739158785, 45.023990976], [5.737927984, 45.023578908], [5.737306746, 45.021707659], [5.733630135, 45.019515097], [5.730700276, 45.020595153], [5.730433424, 45.019343118], [5.731142111, 45.017205868], [5.732607755, 45.015224806], [5.730802203, 45.014560107], [5.730827612, 45.012893689], [5.729032097, 45.009618766], [5.725503982, 45.009671007], [5.724708334, 45.009110305], [5.72500489, 45.006670577], [5.722511696, 45.006377553], [5.719545557, 45.006648293], [5.71790408, 45.005744249], [5.716677818, 45.004340851], [5.715974291, 44.99933997], [5.712945595, 44.999386842], [5.711639607, 44.99848174], [5.710581444, 44.996504816], [5.704270661, 44.998128678], [5.700192013, 44.998018741], [5.694873132, 44.999260323], [5.69270354, 44.999533577], [5.693437617, 45.000909497], [5.692879002, 45.002839232], [5.690733098, 45.004533489], [5.686452206, 45.006225218], [5.683388467, 45.005256812], [5.681231713, 45.005220519], [5.677488775, 45.005872813], [5.673292481, 45.008495313], [5.672380294, 45.009951446], [5.668942265, 45.008696139], [5.666899756, 45.009567626], [5.666025673, 45.011934492], [5.664840488, 45.012276391], [5.66096372, 45.014508776], [5.658565629, 45.015094014], [5.658882794, 45.016530562], [5.654692962, 45.017073826], [5.652219596, 45.017012081], [5.649201646, 45.013252499], [5.647794447, 45.010621177], [5.645705957, 45.005501591], [5.645744466, 45.003521439], [5.644679443, 45.002238681], [5.643087683, 44.998618937], [5.640726409, 44.99580031], [5.639908541, 44.992994573], [5.642694872, 44.989756426], [5.64259734, 44.98803897], [5.641424891, 44.986247051], [5.642334159, 44.98480117], [5.641950241, 44.98408959], [5.639793861, 44.982938125], [5.638592804, 44.979402773], [5.637698764, 44.977802412], [5.635156972, 44.976814957], [5.635552287, 44.975343477], [5.633091383, 44.973859485], [5.63005638, 44.969875604], [5.630452457, 44.96836449], [5.629314554, 44.966994161], [5.624521885, 44.966811907], [5.623334639, 44.965440885], [5.621799211, 44.965387015], [5.618843882, 44.963922496], [5.616896539, 44.963932313], [5.615765302, 44.964598543], [5.612906094, 44.964129762], [5.610565535, 44.963271273], [5.607099691, 44.962497684], [5.604966082, 44.961310821], [5.602602744, 44.961104021], [5.600808685, 44.961981096], [5.598918916, 44.961534322], [5.598135151, 44.960174336], [5.595021421, 44.959598446], [5.593545733, 44.958939227], [5.588684308, 44.960628114], [5.585584172, 44.96015254], [5.585174901, 44.959449487], [5.583184974, 44.958889472], [5.581889205, 44.957698025], [5.580278787, 44.957552543], [5.57900771, 44.956619935], [5.574625524, 44.956151277], [5.571845498, 44.956560648], [5.571598626, 44.957705923], [5.569870469, 44.959170114], [5.570644625, 44.960916965], [5.574665458, 44.961384249], [5.579858681, 44.965652786], [5.584997932, 44.96920168], [5.586688729, 44.970998293], [5.589508469, 44.972725359], [5.592002814, 44.975068921], [5.59471719, 44.976074936], [5.599500075, 44.980600851], [5.602440815, 44.982399558], [5.60315893, 44.984359239], [5.595392284, 44.990812517], [5.592290278, 44.992007319], [5.583361367, 44.996875162], [5.5818924, 44.997178619], [5.577114018, 45.000006389], [5.575537901, 44.999997844], [5.577791151, 45.001641969], [5.577021974, 45.003690315], [5.579258991, 45.003985309], [5.579553779, 45.006001798], [5.578550303, 45.007291662], [5.579822034, 45.008434199], [5.579937727, 45.011716946], [5.581512527, 45.01392086], [5.582831974, 45.01347765], [5.584460469, 45.014419977], [5.584557952, 45.016091513], [5.586901142, 45.020569309], [5.586958263, 45.02155803], [5.588338952, 45.023452877], [5.589919466, 45.026836696], [5.591536956, 45.031920477], [5.592268181, 45.032484511], [5.592291924, 45.035273948], [5.593099339, 45.038221706], [5.594303958, 45.040580948], [5.594022778, 45.042300056], [5.595636186, 45.048373972], [5.596248535, 45.049301109], [5.596997629, 45.053420455], [5.600138881, 45.058468638], [5.600743297, 45.062502169], [5.601782433, 45.064182363], [5.603808231, 45.066247587], [5.60466223, 45.067797855], [5.607862194, 45.071673352], [5.607987228, 45.07509108], [5.609244617, 45.078114736], [5.612932042, 45.082306625], [5.616074327, 45.087175166], [5.619549304, 45.089116026], [5.620015171, 45.090698751], [5.61877464, 45.092751315], [5.618764752, 45.094956932], [5.61804835, 45.096824198], [5.619358328, 45.102006889], [5.621662131, 45.104640094], [5.62244938, 45.106561204], [5.622291593, 45.107916261], [5.623478461, 45.109513552], [5.623186532, 45.112049243], [5.624783163, 45.114864807], [5.625448172, 45.117726622], [5.625422959, 45.119438026], [5.626756083, 45.121567887], [5.627789373, 45.124193091], [5.627536274, 45.126361223], [5.628399788, 45.12935169], [5.630215017, 45.131008895], [5.632466285, 45.13378732], [5.633384411, 45.136416111], [5.63496146, 45.1394924], [5.636238157, 45.139707276], [5.636701804, 45.141089122], [5.637817127, 45.14187537], [5.637255717, 45.143276949], [5.638132401, 45.144669745], [5.63806784, 45.146672195], [5.639985693, 45.148300715], [5.638089571, 45.150960022], [5.639137267, 45.154891149], [5.641421528, 45.159279497], [5.64323344, 45.161079858], [5.643614735, 45.164265475], [5.641899879, 45.165918734], [5.643859519, 45.166100249], [5.646743893, 45.165747177], [5.650822434, 45.164554836], [5.653447248, 45.166487085], [5.652007127, 45.166841149], [5.651302696, 45.169627321], [5.650093976, 45.169599276], [5.647259682, 45.171442265], [5.646723357, 45.1731325], [5.645480009, 45.174955714], [5.648617889, 45.174862365], [5.649098485, 45.175917649], [5.647739245, 45.176478746], [5.647181154, 45.178113644], [5.647913823, 45.181448594], [5.646276355, 45.181840592], [5.646543558, 45.183473033], [5.647498218, 45.184853129], [5.646867395, 45.186568132], [5.649362321, 45.186416146], [5.649424426, 45.187590377], [5.652203932, 45.187742393], [5.651244833, 45.189920191], [5.651375101, 45.192582034], [5.650697082, 45.199473105], [5.649799014, 45.200445802], [5.648072254, 45.199773238], [5.646995696, 45.198139262], [5.644180813, 45.196363577], [5.642099967, 45.196012832], [5.637365753, 45.194384195], [5.634456088, 45.197661975], [5.632818498, 45.198846576], [5.63116777, 45.198402599], [5.63109318, 45.199739519], [5.633819822, 45.20251313], [5.635961691, 45.203180618], [5.630643214, 45.205224112], [5.629169212, 45.206181372], [5.626975823, 45.206856433], [5.623917269, 45.209054516], [5.621701946, 45.208398429], [5.6212899, 45.210289219], [5.620312626, 45.210648197], [5.622301222, 45.213800679], [5.624350131, 45.219829256], [5.62175732, 45.218554988], [5.617688674, 45.219972972], [5.616889949, 45.221642172], [5.613359086, 45.223362712], [5.609666284, 45.222634626], [5.60532537, 45.226342327], [5.602506838, 45.227604446], [5.602502422, 45.228848712], [5.601093935, 45.232382471], [5.599617579, 45.233233065], [5.599054006, 45.234464214], [5.596289399, 45.235581666], [5.594074543, 45.235553836], [5.590039633, 45.237354679], [5.587268627, 45.239935128], [5.585933139, 45.242814726], [5.584471212, 45.243932346], [5.580527577, 45.243343308], [5.579478756, 45.243662123], [5.576973106, 45.242839753], [5.574731936, 45.244457196], [5.572899012, 45.247462499], [5.570130616, 45.249850545], [5.570134495, 45.251041454], [5.571780972, 45.252698181], [5.573340542, 45.25318841], [5.573743572, 45.256089063], [5.573449523, 45.257704858], [5.575059898, 45.260202926], [5.572150701, 45.262150111], [5.571332071, 45.263513104], [5.572373834, 45.264608063], [5.576296951, 45.265992501], [5.579498708, 45.266341189], [5.581268759, 45.267344486], [5.58260045, 45.268853389], [5.586623238, 45.271136092], [5.587263081, 45.273733043], [5.59058581, 45.275410184], [5.5916867, 45.276775687], [5.593767054, 45.27801846], [5.598551071, 45.282781361], [5.599575418, 45.285371129], [5.597316261, 45.285968686], [5.59559264, 45.28754298], [5.602859123, 45.299823074], [5.613987317, 45.294579594], [5.61609972, 45.29381576], [5.618236741, 45.285211404], [5.619202788, 45.280730074], [5.619433038, 45.277320966], [5.620905215, 45.271994402], [5.622837229, 45.268854395], [5.627137815, 45.263865856], [5.629814705, 45.261791126], [5.632360864, 45.259410389], [5.635530512, 45.25692029], [5.639431267, 45.254710138], [5.649393963, 45.257782635], [5.654639249, 45.257941062], [5.660206552, 45.259473624], [5.661582363, 45.265712334], [5.665052873, 45.267906329], [5.666682733, 45.270611741], [5.668331039, 45.277163742], [5.668484884, 45.278804301], [5.670250572, 45.279220727], [5.671618348, 45.280546684], [5.675640718, 45.281155941], [5.678135116, 45.283561227], [5.679900599, 45.284313567], [5.681501519, 45.285596885], [5.683214919, 45.288021698], [5.684612064, 45.289336896], [5.687597645, 45.290345427], [5.688386995, 45.292234683], [5.690105639, 45.293356491], [5.69215909, 45.297733497], [5.695493394, 45.300528156], [5.696507068, 45.300845186], [5.698481484, 45.299542524], [5.700329177, 45.30315945], [5.702214831, 45.304922148], [5.704655635, 45.305467704], [5.709825038, 45.308954574], [5.712444873, 45.310208297], [5.718981676, 45.312808383], [5.725656429, 45.322101712], [5.729376206, 45.31862515], [5.731725516, 45.320203091], [5.740094267, 45.321965293], [5.741292019, 45.320923246], [5.744279594, 45.319375994], [5.745263228, 45.316557906], [5.747224285, 45.312225579], [5.75162371, 45.31050198], [5.751405375, 45.308796377], [5.746945674, 45.30657694], [5.745590695, 45.302608039], [5.743549611, 45.299219978], [5.742300693, 45.297967611], [5.743887506, 45.297319627], [5.748214035, 45.298875706], [5.752105598, 45.299478274], [5.754022316, 45.29866165], [5.756081215, 45.299274957], [5.757488945, 45.298751021], [5.761385299, 45.299036003], [5.763132704, 45.299441537], [5.768132607, 45.297577181], [5.770541665, 45.296295781], [5.773044422, 45.2942831], [5.775139891, 45.293092263], [5.784467791, 45.289040161], [5.78832844, 45.287524886], [5.794732402, 45.288956173], [5.809826525, 45.2862551], [5.814731155, 45.285260464], [5.814653095, 45.280253729], [5.814814594, 45.27731148], [5.815691008, 45.276042416], [5.813731226, 45.27243548], [5.812294175, 45.271192216], [5.808919536, 45.269226385], [5.806718822, 45.267485069], [5.805206587, 45.265730941], [5.802915114, 45.264767596], [5.800900011, 45.262929619], [5.798656661, 45.259668345], [5.794945913, 45.257208688], [5.790421492, 45.25293662], [5.787283919, 45.249423576], [5.783990838, 45.247794694], [5.783427916, 45.245946375], [5.780615128, 45.244274803], [5.778992451, 45.242245611], [5.787751771, 45.233678835], [5.79135024, 45.23034091], [5.794408441, 45.226916369], [5.795315047, 45.223915915], [5.796280739, 45.222655585], [5.802577503, 45.219889386], [5.802412136, 45.216597712], [5.806737264, 45.212312094], [5.809713965, 45.212521047], [5.809881199, 45.210222913], [5.810805974, 45.208819318], [5.81344195, 45.210742323], [5.814063099, 45.210168956], [5.813592502, 45.208647324], [5.81543653, 45.207453877], [5.816855337, 45.207104547], [5.81823786, 45.20568393], [5.819130944, 45.205979435], [5.820473429, 45.203188485], [5.822057133, 45.204010718], [5.824727009, 45.206876848], [5.827078249, 45.208656277], [5.830473531, 45.212268866], [5.83318873, 45.214705695], [5.839026098, 45.217842504], [5.841605027, 45.219843822], [5.843102243, 45.217502741], [5.844356184, 45.2171933], [5.844567931, 45.215295791], [5.846453569, 45.214276456], [5.849654136, 45.215143589], [5.851140568, 45.213747826], [5.852438188, 45.213247963], [5.850249968, 45.212084774], [5.850110551, 45.2110774], [5.848750578, 45.210380486], [5.851865524, 45.207855634], [5.854639049, 45.207456791], [5.856989368, 45.205788372], [5.859566769, 45.204450162], [5.85851495, 45.203796834], [5.856601674, 45.203767415], [5.852968399, 45.202702522], [5.852595485, 45.200643337], [5.850273764, 45.199177232], [5.849248266, 45.19638957], [5.847596898, 45.194894592], [5.847450617, 45.192377314], [5.846707075, 45.19069068], [5.844618475, 45.187837294], [5.843903695, 45.185411993], [5.840604712, 45.181373933], [5.840499164, 45.180701771], [5.842807245, 45.178493218], [5.84146327, 45.176516417], [5.838588454, 45.174468634], [5.834013386, 45.172572098], [5.830471332, 45.172528655], [5.82835648, 45.171540733], [5.827505049, 45.169995488], [5.825216647, 45.168872255], [5.822853605, 45.167127383], [5.820152062, 45.166242454], [5.81261184, 45.163100948], [5.807367081, 45.164666506], [5.804463839, 45.164854845], [5.802438185, 45.162938905], [5.801319066, 45.160762315], [5.803052343, 45.155587707], [5.805247951, 45.153210693], [5.80612856, 45.153047991], [5.810626221, 45.149485803], [5.811987516, 45.148629799], [5.814576121, 45.146080503], [5.813871684, 45.144026023], [5.814973794, 45.142274636], [5.814485035, 45.14017958], [5.813555546, 45.138659657], [5.814911145, 45.136938815], [5.817885204, 45.135760904], [5.820818207, 45.137856313], [5.822708447, 45.139742893], [5.827060168, 45.137312628], [5.82851347, 45.136046833], [5.833117192, 45.134379369], [5.83531924, 45.131593411], [5.838840123, 45.129442369], [5.840155703, 45.127905118], [5.842665977, 45.128762857], [5.844746613, 45.129005316], [5.848083224, 45.128892207], [5.853755384, 45.127233507], [5.856059508, 45.125573443], [5.85825331, 45.12544154], [5.862661082, 45.12082708], [5.864679356, 45.119558892], [5.867070206, 45.119204606], [5.870131971, 45.119871846], [5.87284536, 45.121410239], [5.875876034, 45.122384469], [5.875529491, 45.119730951], [5.87445137, 45.117549504], [5.872947988, 45.11605476], [5.874132992, 45.114179869], [5.874152347, 45.110894331], [5.873076123, 45.108893933], [5.871197667, 45.10638351], [5.871517172, 45.105544561], [5.874368514, 45.103395166], [5.874273969, 45.101952407], [5.876060714, 45.09958985], [5.873217953, 45.097272841], [5.876544812, 45.094213729], [5.87895629, 45.095937225], [5.880405124, 45.095170878], [5.880295571, 45.09427902], [5.879439932, 45.09134857], [5.877878821, 45.091958331], [5.876013001, 45.090947837], [5.877250854, 45.087591211], [5.876054533, 45.086884185], [5.872628455, 45.085974274], [5.870636324, 45.086634689], [5.866573136, 45.085203118], [5.862826678, 45.084737233], [5.861633901, 45.081758582], [5.86330887, 45.079748692], [5.862153971, 45.078726018], [5.86239631, 45.07754761], [5.863644703, 45.077192972], [5.861881936, 45.075448016], [5.858535469, 45.073564393], [5.858569088, 45.071087631], [5.857309273, 45.070046887], [5.854776869, 45.06918201], [5.854151916, 45.0683466], [5.854485154, 45.066580249], [5.854309639, 45.063614219], [5.853376402, 45.062914648], [5.851066306, 45.062537737], [5.84954488, 45.061595513], [5.847455849, 45.05949111], [5.841420886, 45.05422591], [5.840999123, 45.053579863], [5.846293049, 45.050703911], [5.856953878, 45.045342168], [5.85861192, 45.044859932]]]], ""type"": ""MultiPolygon""}";45.141957344, 5.718258638
