IRIS,COM,TYP_IRIS,LAB_IRIS,P21_POP,P21_POP0002,P21_POP0305,P21_POP0610,P21_POP1117,P21_POP1824,P21_POP2539,P21_POP4054,P21_POP5564,P21_POP6579,P21_POP80P,P21_POP0014,P21_POP1529,P21_POP3044,P21_POP4559,P21_POP6074,P21_POP75P,P21_POP0019,P21_POP2064,P21_POP65P,P21_POPH,P21_H0014,P21_H1529,P21_H3044,P21_H4559,P21_H6074,P21_H75P,P21_H0019,P21_H2064,P21_H65P,P21_POPF,P21_F0014,P21_F1529,P21_F3044,P21_F4559,P21_F6074,P21_F75P,P21_F0019,P21_F2064,P21_F65P,C21_POP15P,C21_POP15P_CS1,C21_POP15P_CS2,C21_POP15P_CS3,C21_POP15P_CS4,C21_POP15P_CS5,C21_POP15P_CS6,C21_POP15P_CS7,C21_POP15P_CS8,C21_H15P,C21_H15P_CS1,C21_H15P_CS2,C21_H15P_CS3,C21_H15P_CS4,C21_H15P_CS5,C21_H15P_CS6,C21_H15P_CS7,C21_H15P_CS8,C21_F15P,C21_F15P_CS1,C21_F15P_CS2,C21_F15P_CS3,C21_F15P_CS4,C21_F15P_CS5,C21_F15P_CS6,C21_F15P_CS7,C21_F15P_CS8,P21_POP_FR,P21_POP_ETR,P21_POP_IMM,P21_PMEN,P21_PHORMEN
381850207,38185,H,1,1915.60903563818,73.4509873543652,36.2217100225708,111.4754038302,127.680416033515,342.104776778412,418.139630960161,321.748696861282,181.9385234921,241.047493698997,61.8013966065781,291.473095707458,587.330750099489,340.354345253801,323.612919506601,242.89613277724,129.941792293592,472.130923655798,1140.62922167681,302.848890305575,982.530579176255,125.562699393512,299.921316461144,169.528096576791,169.238570526214,133.111930172485,85.1679660461087,210.661558262951,598.054344105465,173.814676807839,933.078456461926,165.910396313946,287.409433638345,170.82624867701,154.374348980387,109.784202604755,44.7738262474829,261.469365392846,542.574877571344,129.034213497736,1654.80689281632,3.53071955016226,38.5124719481229,252.167471147075,174.996636849156,233.54201070215,153.284153894225,253.288517565619,545.484911159813,862.107903614324,3.53071955016226,24.8115620580157,136.6434467759,67.5352081949931,97.103691059283,140.882717302488,153.068639509599,238.531919163884,792.698989201999,0.0,13.7009098901072,115.524024371175,107.461428654162,136.438319642867,12.4014365917366,100.21987805602,306.95299199593,1279.88711085505,635.721924783127,656.91250153048,1790.60886961289,125.000166025288
381850208,38185,H,1,1558.53377916882,40.4297762581529,57.3469613381918,72.1394775134013,61.4196045714733,276.996447718966,330.538744316242,179.654306247034,128.518409390644,251.430698927764,160.059352886951,212.811323723163,456.176027234994,246.025826897303,168.941947302028,226.137566105814,248.441087905518,293.260890927178,853.782836426927,411.490051814715,690.408399340342,116.405931262811,215.140621062298,119.263165105666,64.2677957477081,89.4605979450391,85.8702882168204,146.669839923605,399.749398619002,143.989160797735,868.125379828478,96.4053924603528,241.035406172696,126.762661791637,104.674151554319,136.676968160775,162.570799688698,146.591051003573,454.033437807925,267.50089101698,1189.7044446759,0.0,19.5338141787406,335.66120444659,181.014950306341,49.1139327029949,26.1907442903669,406.991419856063,171.198378894806,494.831134855002,0.0,14.7390075861087,169.695269753901,75.3838225600418,7.76916383404174,18.2257818248737,144.211704461278,64.8063848347575,694.873309820901,0.0,4.79480659263189,165.965934692689,105.6311277463,41.3447688689532,7.96496246549317,262.779715394785,106.391994060049,1453.51644418236,105.017334986461,129.043219481251,1558.53377916882,0.0
381850209,38185,H,1,2387.33246373939,86.5160419732683,66.4744156952971,100.873919316394,117.79181533297,463.26517010995,704.811309323887,306.819839692262,155.225248519901,251.65174757515,133.902956200313,316.702409570628,806.892937205577,534.86061322289,274.681278364904,234.760477954271,219.434747421123,488.10929373703,1513.6684662269,385.554703775463,1061.68864236384,154.967592329192,349.191159989051,256.017065173356,134.263168450519,88.1975153524696,79.0521410692566,225.404430588227,685.698214422661,150.585997352955,1325.64382137555,161.734817241436,457.701777216526,278.843548049534,140.418109914385,146.562962601802,140.382606351866,262.704863148802,827.970251804239,234.968706422507,2000.7765932051,1.0000013282023,49.6136670768148,603.424775701357,251.716337077932,153.589183905661,36.6252210278997,403.276152491334,501.531254595896,871.426025676594,1.0000013282023,27.1407811267204,312.570847098992,106.615222993302,48.7691473685631,32.099378675528,151.344303182709,191.886343902577,1129.3505675285,0.0,22.4728859500945,290.853928602365,145.101114084631,104.820036537098,4.52584235237163,251.931849308625,309.644910693319,2221.99158386631,165.340879873078,272.44066512072,2377.33245045737,10.000013282023
381850210,38185,H,1,2422.206865174,40.2283210058984,68.4012901823365,111.686206118239,78.9766309944086,633.5920269684,521.996005558949,317.062586981359,245.730068324192,229.276455627463,175.257273412755,262.933238973677,908.736010738829,423.449307187898,302.659889227282,283.952594499316,240.475824546998,498.235169171473,1519.43796696231,404.533729040218,1134.86506291383,143.578973844264,443.790741401459,208.059972640279,139.832680048724,119.693065080367,79.9096298987399,248.987949450133,748.398469015121,137.478644448581,1287.34180226017,119.354265129413,464.94526933737,215.389334547619,162.827209178558,164.259529418949,160.566194648258,249.24721972134,771.039497947189,267.055084591638,2169.93651955992,0.0,80.5270755695975,592.668857440906,325.058507760969,189.681424556414,70.5620852705676,339.920267691089,571.51830127038,995.898812993398,0.0,62.2811428591486,326.141169519883,139.421493903454,67.6481862399999,61.8386999772564,126.687654103805,211.880466389851,1174.03770656652,0.0,18.2459327104489,266.527687921023,185.637013857515,122.033238316415,8.72338529331124,213.232613587283,359.637834880529,2291.10595045692,131.100914717085,198.091336490729,2337.20675227681,85.0001128971958
381850211,38185,H,1,2570.74929277622,64.1482723691603,52.8616716109873,80.4919037500393,126.325191568977,643.431844337972,701.496852366635,389.538036381702,210.06872752677,170.38969504612,131.997097817855,255.033941892659,1083.39393313291,459.296403018384,390.723976276292,211.481968332955,170.819070123019,502.049862906258,1766.31263700599,302.386792863975,1189.94551385571,107.674512147986,508.258542391476,241.533068312112,181.605004356187,104.788389294419,46.0859973535267,218.487257010122,860.327410969182,111.130845876401,1380.80377892051,147.359429744673,575.135390741434,217.763334706273,209.118971920105,106.693579038536,124.733072769493,283.562605896136,905.985226036804,191.255946987574,2348.99996495668,0.0,69.3602417483241,714.802375730839,360.62186969621,200.762199194156,93.9902579245046,332.374548107642,577.088472555005,1087.08473917853,0.0,45.5909982450378,379.977417447606,188.248593176093,76.1477515949262,68.1194793087328,133.318979550452,195.681519855681,1261.91522577815,0.0,23.7692435032863,334.824958283233,172.373276520118,124.614447599229,25.8707786157718,199.05556855719,381.406952699325,2284.49793590442,286.251356871797,319.475409262348,2570.74929277622,0.0
381850212,38185,H,2,2682.87912647088,48.4275779288258,61.9960350957207,134.097074103351,192.468446144999,588.489368798338,566.282135057145,427.347885497679,189.483580757386,321.714549693668,152.572473393771,372.998192012858,892.540944224261,499.811153947904,343.376781771204,307.491434649915,266.660619864741,735.88547544556,1472.70662793788,474.287023087438,1313.8974164723,188.116412698861,475.243845867755,249.895847137,158.609739940212,132.693339521769,109.338231306709,401.741159260608,713.26924318787,198.887014023827,1368.98170999858,184.881779313997,417.297098356506,249.915306810904,184.767041830993,174.798095128146,157.322388558033,334.144316184952,759.437384750014,275.400009063612,2441.69469317911,0.0,77.8315500614655,582.784414810958,345.708312678849,254.440094839563,59.7025234689462,449.030765563104,672.197031756222,1192.5282412544,0.0,47.7294657178964,325.051626053222,128.701947180297,94.0641506314038,54.477432005261,205.535993707489,336.967625958831,1249.16645192471,0.0,30.1020843435691,257.732788757736,217.006365498552,160.375944208159,5.22509146368515,243.494771855615,335.229405797391,2525.54761689395,157.331509576933,232.535179070244,2504.87889005087,178.00023642001
381850213,38185,H,1,2012.93024572347,36.077492965895,33.7106832253752,70.1395649023845,137.033985198711,426.158338427742,277.708869367448,335.32920883522,221.65767804257,306.61965838067,168.494766377459,204.360438528505,568.106006076309,314.580714261677,365.919506854124,279.238194848691,280.725385154169,364.123735627562,1173.69208533778,475.114424758129,973.149513009529,113.246655574969,275.44447179958,161.06941680894,173.232739128202,146.809798038439,103.346431659398,193.901314439974,578.577984231083,200.670214338472,1039.78073271395,91.1137829535355,292.661534276728,153.511297452737,192.686767725922,132.428396810251,177.378953494771,170.222421187588,595.114101106701,274.444210419657,1793.22846532804,0.0,33.1197755902443,372.076819272909,223.994801502103,239.55090667831,85.5072216731266,416.025230853707,422.953709757642,879.118513544578,0.0,29.5187873251892,222.711308931188,90.7472659969577,68.4906549128721,81.8224177128064,215.82172826311,170.006350402454,914.109951783463,0.0,3.60098826505508,149.365510341721,133.247535505145,171.060251765438,3.68480396032019,200.203502590597,252.947359355188,1798.62071389535,214.309531828121,338.986751588197,1978.9302005646,34.0000451588783
381850214,38185,H,1,2198.91752608317,76.0377049421051,74.5229119531871,90.3440141410458,110.833799394988,311.397900975412,586.057340661299,368.858114335702,215.388492970765,205.315059522306,160.162187186357,312.763778233396,587.382187589218,470.775879552207,381.48729764114,241.3532094516,205.155173615607,433.389376953366,1400.05090242114,365.477246708663,1029.73490229642,177.368698200638,280.176314138501,223.68911150316,190.439074321843,110.038131319284,48.0235728129905,238.020101609492,677.871566126929,113.843234559995,1169.18262378675,135.395080032759,307.205873450717,247.086768049047,191.048223319297,131.315078132316,157.131600802616,195.369275343874,722.17933629421,251.634012148668,1948.96423652919,3.57044577808095,33.827342985506,490.38142043373,413.748157267629,192.611239614981,74.1938374807848,316.74387960202,423.887913366453,888.780728479681,3.57044577808095,15.3848959157343,272.694077419356,178.824966380086,44.3466828077917,70.3024945906175,125.070080573975,178.587085014039,1060.18350804951,0.0,18.4424470697717,217.687343014374,234.923190887543,148.264556807189,3.89134289016731,191.673799028045,245.300828352414,2002.9080251692,196.009500913972,288.324512428266,2113.91741318597,85.0001128971958
381850215,38185,H,1,4165.68036681091,94.63723302949,123.026564854687,225.383656344114,243.819534390775,628.687988181416,1193.44589819074,705.417375877061,325.647596692423,398.119532168312,227.494987081891,603.837640781601,1168.43252639295,982.594694978094,647.33551303809,400.011936891844,363.468054728328,925.760193293095,2614.30565426761,625.614519250203,1916.75345512405,308.731152238412,580.200089062509,490.259039314462,285.648156704708,139.39446352534,112.520554278622,456.672528131187,1259.08677301552,200.994153977343,2248.92691168685,295.10648854319,588.232437330439,492.335655663632,361.687356333382,260.617473366504,250.947500449706,469.087665161909,1355.21888125209,424.620365272859,3505.32351362649,0.0,50.886752546356,1087.24435596523,512.384030821743,511.237147750264,146.443827154433,586.230305721625,610.897093666838,1598.70828549521,0.0,39.2793462251528,640.420657816531,220.902544275851,152.944310865011,122.159327679844,170.413012707861,252.589085924958,1906.61522813128,0.0,11.6074063212032,446.823698148702,291.481486545892,358.292836885253,24.2844994745889,415.817293013764,358.30800774188,3831.93581657981,333.744550231098,508.062747397195,4165.68036681091,0.0
381850216,38185,H,2,1641.23045127352,47.731576854994,58.1762330433929,98.9249930560501,135.695505507736,308.098716645479,232.853529268648,263.58448762133,128.275378779525,210.615790801979,157.274239694388,289.327986273848,448.095720832376,243.077867371344,234.652040279277,186.567527674011,239.509308842667,434.555879843144,838.784540934011,367.890030496367,723.639680534509,140.151490557222,216.434323921134,108.989444467086,108.475840573031,74.8006615658961,74.7879194501388,209.22672278134,388.572801696738,125.840156056431,917.590770739013,149.176495716626,231.661396911241,134.088422904257,126.176199706246,111.766866108114,164.721389392528,225.329157061804,450.211739237272,242.049874439936,1443.06963227753,0.0,19.9857615151274,168.542433140361,190.691545742451,147.707484469417,102.246379252959,324.070079928126,489.825948229093,633.621324497029,0.0,10.9975227922984,96.7185897080862,87.5748716237879,30.0590408904297,84.8920275464381,121.304151471063,202.075120464926,809.448307780505,0.0,8.98823872282899,71.8238434322748,103.116674118663,117.648443578988,17.3543517065208,202.765928457063,287.750827764167,1273.92213774963,367.308313523893,411.607177619319,1393.23012187935,248.000329394171
381850301,38185,H,2,2968.98683823793,81.9701678893429,86.8787721929361,158.542788601997,179.368329212416,424.881812056942,772.908176123504,525.808011941249,276.014159538321,307.460001673936,155.154619007287,443.242591668266,800.025640576647,662.770945006449,460.535580031995,340.467158870033,261.944922084542,633.996758070784,1872.37545948592,462.614620681223,1435.6750203954,154.352248813956,468.12928663711,343.439990124422,248.468220735781,129.96698841348,91.3182856706477,268.546940777728,1015.51258812071,151.615491496957,1533.31181784254,288.89034285431,331.896353939537,319.330954882028,212.067359296214,210.500170456553,170.626636413894,365.449817293056,856.862871365214,310.999129184266,2518.38875208164,0.0,61.2202029622124,561.254759798704,483.097669831811,345.66026140501,144.280894577576,429.233257522197,493.641705984133,1294.91993727125,0.0,48.5724099736799,351.882904991694,256.106294449494,95.1658669465606,120.870978777934,158.754000736004,263.567481395882,1223.46881481039,0.0,12.6477929885325,209.37185480701,226.991375382317,250.494394458449,23.4099157996418,270.479256786193,230.074224588251,2674.78473444592,294.202103792009,441.133520247735,2968.98683823793,0.0
381850302,38185,H,1,1680.48235311841,47.0007401917636,35.4154183092163,19.5691260350267,67.8096861700601,388.00527242431,470.828191382146,225.719614137298,186.046271376837,142.604463225841,97.4835698659089,149.52185110465,594.62814313559,392.197296842295,224.465337958421,185.555078993146,134.114645084307,257.449150248902,1182.94516977776,240.08803309175,772.530327091982,71.0753225304903,287.931371938318,208.793077745034,102.113896140951,78.8198493445695,23.7968093926187,117.240160506533,583.949230546613,71.3409360388355,907.952026026426,78.44652857416,306.696771197272,183.404219097261,122.35144181747,106.735229648576,110.317835691688,140.208989742369,598.995939231143,168.747097052915,1472.95725817514,9.61790874175851,29.9959017831165,294.351270337914,218.964240338173,234.900167388486,133.407118547751,199.936713348029,351.783937689907,661.554700296387,9.61790874175851,14.9979508915583,177.486100293238,114.271914749928,45.8043779997771,118.409167656193,49.6794473061885,131.287832657746,811.402557878749,0.0,14.9979508915583,116.865170044676,104.692325588245,189.095789388709,14.9979508915583,150.257266041841,220.496105032161,1464.29171505591,216.1906380625,308.698409189121,1680.48235311841,0.0
381850303,38185,H,1,2205.61290507639,46.8439233783262,102.485737002709,128.994725673272,145.270766393767,462.395438747762,517.531799034471,322.869097430635,158.09487850394,177.210042172433,143.916496739077,357.19208476999,748.46124353718,432.934117436016,268.917489055293,221.601759183036,176.506211094878,545.759796396042,1338.72656976884,321.12653891151,1044.18949632649,204.94376894275,358.459726318762,225.414567588514,122.522215915164,86.803201404297,46.0460161570002,316.795285228577,629.358912463619,98.0352986342915,1161.42340874991,152.24831582724,390.001517218418,207.519549847503,146.395273140128,134.798557778739,130.460194937877,228.964511167465,709.367657305222,223.091240277219,1633.62864538719,0.0,52.0006422398363,185.063097853326,226.104226536178,272.197796636066,108.622600782398,308.791078390157,480.849202949233,699.878461738127,0.0,33.0939808858077,105.855360415332,109.812995929398,57.2039303030447,78.9789695991762,108.8396783046,206.093546300768,933.750183649067,0.0,18.9066613540286,79.2077374379937,116.29123060678,214.993866333021,29.6436311832217,199.951400085557,274.755656648465,1805.01800561298,400.594899463412,457.543814979285,2205.61290507639,0.0
381850304,38185,H,1,2020.96005833746,65.0891398191353,29.6713444747353,72.6188662977006,92.6858567102336,452.449716313698,579.547813957496,298.245366056521,148.189183704682,174.558603815773,107.904167187481,214.15964092686,738.924010910122,431.786778106191,267.550541261773,216.127456232676,152.411630899834,404.550132980082,1333.94715435412,282.462771003254,998.620078454775,124.796952929463,358.471803188114,243.255504532647,140.455968918296,89.8442975184922,41.7955513677621,202.750938521131,704.618580594692,91.2505593389519,1022.33997988268,89.3626879973962,380.452207722008,188.531273573544,127.094572343477,126.283158714184,110.616079532072,201.799194458951,629.328573759428,191.212211664302,1764.98122590744,0.0,42.180256726845,362.113521647075,320.241189961823,202.359805391259,114.92024292236,253.06534454111,470.100864716969,853.722272275422,0.0,32.3009581426432,250.365062052617,165.931054788556,53.0406507065921,95.6851245667634,86.7621843250403,169.63723769321,911.258953632019,0.0,9.87929858420182,111.748459594458,154.310135173267,149.319154684667,19.2351183555962,166.30316021607,300.463627023759,1764.78174762217,256.178310715289,350.734917657023,2020.96005833746,0.0
381850305,38185,H,1,1926.27304841529,63.299841330068,58.9257238161354,75.9153570023519,88.6639999774906,332.576714838948,522.24214677289,305.188842812854,185.112091054788,180.612271753604,113.736059056155,239.443362437611,606.35999761515,413.426650337726,265.546422006328,247.851169441513,153.645446576958,385.007430867103,1246.91728673842,294.348330809759,934.46356195668,110.748789038998,301.118942795061,213.972228458773,126.684235798593,119.863120020936,62.0762458443181,166.340268614885,641.976793170122,126.146500171674,991.809486458606,128.694573398613,305.241054820089,199.454421878953,138.862186207734,127.988049420576,91.5692007326403,218.667162252219,604.940493568301,168.201830638085,1664.14563573463,0.0,49.9958824499279,263.389126129708,307.262189364466,371.836348681347,99.6333183248591,318.563159096278,253.465611688042,794.170997742254,0.0,28.0710122427835,160.809032399772,176.109650675148,76.2137572698247,91.3343057535959,146.395046646548,115.238192754581,869.974637992375,0.0,21.9248702071444,102.580093729936,131.152538689318,295.622591411522,8.29901257126322,172.16811244973,138.227418933461,1776.5679593717,149.705089043585,196.735825804573,1906.27302185124,20.0000265640461
381850306,38185,H,1,1889.0696774342,60.7348296139302,52.7730791118888,45.8694740052002,87.6067906072768,364.770512832011,516.376617161546,258.309773980029,161.895498676772,220.676998253636,120.056103191911,221.100032679996,618.310933749956,397.235971658509,229.536291330222,247.358343834414,175.528104181104,311.058606311655,1237.277969677,340.733101445547,875.837938323657,119.680843837862,249.928399195887,224.006519718392,114.014503882042,103.408729396951,64.7989422925227,154.11682896011,587.707511826173,134.013597537373,1013.23173911054,101.419188842134,368.382534554069,173.229451940116,115.52178744818,143.949614437463,110.729161888581,156.941777351544,649.570457850826,206.719503908173,1555.45702950069,0.0,50.5265419064898,297.246273988203,338.923162805251,161.76631028741,92.2376034337173,331.451631473742,283.305505605879,746.854749505828,0.0,38.842553976837,205.996486341964,130.685161676582,55.7175873241761,79.2183350122861,121.359819095008,115.034806078975,808.602279994864,0.0,11.6839879296529,91.2497876462392,208.238001128669,106.048722963234,13.0192684214313,210.091812378734,168.270699526903,1711.64373799953,177.425939434668,243.793026143461,1879.06966415218,10.000013282023
381850307,38185,H,1,2420.84494868599,83.0106872805489,56.6909779855454,135.192585673946,165.152372349823,253.824909954844,439.389899067989,406.629646364365,287.334857800686,298.437844530971,295.181167677271,365.605451501576,480.321221615903,421.34553465304,417.961934517176,357.362833276188,378.247973122107,509.042419589627,1318.18351688812,593.619012208242,1100.48615227772,171.608819656312,229.071606930213,200.019697926983,181.895020053761,173.355178133636,144.535829576812,219.344661694833,646.563915944342,234.577574638541,1320.35879640827,193.996631845264,251.24961468569,221.325836726057,236.066914463415,184.007655142552,233.712143545295,289.697757894793,671.619600943778,359.041437569701,2124.615685505,0.0,24.3473589065948,329.828292965451,332.2871231297,312.354253849125,147.195675075851,603.854645469476,374.7483361088,969.777188693881,0.0,24.3473589065948,218.01300582781,130.457056580397,78.5767726429718,118.38348189342,269.103747613789,130.895765228899,1154.83849681112,0.0,0.0,111.81528713764,201.830066549303,233.777481206153,28.812193182431,334.750897855687,243.852570879901,2298.99531038804,121.849638297954,229.662524223487,2420.84494868599,0.0
381850308,38185,H,2,1896.30730860848,57.1512193447506,64.1424269929661,98.080237323856,136.648357068709,155.221272760962,424.663725717708,318.834333922918,188.271600228357,323.068883065789,130.225252182464,307.127062334592,360.246913940173,399.245221064419,281.246688026321,339.763653496262,208.677769746711,392.692445044641,1050.32072831558,453.294135248254,819.424266182803,132.405890409596,161.170134130694,191.104765798515,156.362225303909,112.508121598042,65.8731289420477,165.036951304056,508.042735512826,146.344579365922,1076.88304242568,174.721171924996,199.076779809479,208.140455265904,124.884462722413,227.25553189822,142.804640804664,227.655493740585,542.277992802759,306.949555882332,1642.46005016479,0.0,34.5441459525771,297.682173368756,224.295739867744,215.008161984906,103.762881068344,479.583496064031,287.583451858432,702.401683526067,0.0,27.2287396529363,169.425664057992,112.756477298016,63.152623387147,84.0821996810292,155.480837231739,90.2751422172076,940.058366638723,0.0,7.31540629964085,128.256509310764,111.539262569727,151.855538597759,19.6806813873149,324.102658832292,197.308309641225,1595.04916359857,301.258145009906,342.904389619701,1896.30730860848,0.0
381850309,38185,H,2,1551.73926153632,102.811331500145,70.3907917276323,105.109865972278,200.949056287582,136.275532991688,312.50744189507,218.652653982677,187.010390538999,165.860325641489,52.1718709987564,376.020580834836,331.976702366197,312.03625248601,231.063143535215,191.862765668115,108.779816645944,505.764409450229,827.942655445842,218.032196640245,757.155355277826,195.361878612052,161.479166673523,166.869391915394,113.516360405494,87.6237792465885,32.3047784247737,267.965069830881,409.915664331839,79.2746211151067,794.58390625849,180.658702222783,170.497535692673,145.166860570616,117.546783129721,104.238986421527,76.4750382211701,237.799339619349,418.026991114003,138.757575525139,1234.43569832723,0.0,17.8832865490912,23.6779464137577,96.3120723437828,198.866907998492,217.334848643264,202.77621903844,477.584417340402,583.487008223913,0.0,12.1126650028692,13.2077809958546,65.4110286262468,61.0314566784858,170.873970938392,95.7037287386816,165.146377243383,650.948690103315,0.0,5.77062154622202,10.4701654179031,30.901043717536,137.835451320006,46.4608777048713,107.072490299758,312.438040097019,1123.56624987546,428.173011660856,545.147090640063,1551.73926153632,0.0
381850310,38185,H,1,2711.90763559778,73.1664017241914,87.9878137737309,87.6368371238914,177.669169969898,364.991103552968,527.074436100545,404.142232824544,289.818013660546,470.92629786323,228.495329004231,345.19035272213,654.861666565149,471.284413578683,418.803486854482,444.432296737647,377.335419139684,564.94691786775,1447.53909086256,699.421626867461,1303.1978003051,165.268350312009,343.570557547402,246.332762634985,228.627124640623,181.715950306824,137.683054863261,278.41558741206,753.735008063783,271.04720482926,1408.70983529267,179.922002410121,311.291109017748,224.951650943698,190.17636221386,262.716346430823,239.652364276423,286.53133045569,693.804082798782,428.374422038201,2432.47878601305,0.0,46.7362946039103,296.102298869193,358.868268338079,321.113867831925,178.553366359926,753.189591425864,477.915098584148,1170.21853506769,0.0,22.6138857746601,189.918505599238,176.102417056351,125.235376173259,138.127315849646,307.005024787174,211.216009827365,1262.26025094535,0.0,24.1224088292502,106.183793269954,182.765851281728,195.878491658666,40.4260505102806,446.184566638691,266.699088756784,2436.83821141644,275.069424181331,406.542777420414,2565.90744168024,146.000193917536
